Phosphosite	100232	103342	113971	123804	146218	179016	186481	224143	237983	258135	263578	273919	303642	326772	332131	348685	400220	407992	410324	434640	478908	498463	507202	507696	570755	594368	595704	605322	617776	700717	730817	740266	750152	757199	809653	816067	849660	868231	907786	914247	933124	982009	987523	989176	HD1_Lin-	HD2_Lin-	HD3_Lin-	100232_sd	103342_sd	113971_sd	123804_sd	146218_sd	179016_sd	186481_sd	224143_sd	237983_sd	258135_sd	263578_sd	273919_sd	303642_sd	326772_sd	332131_sd	348685_sd	400220_sd	407992_sd	410324_sd	434640_sd	478908_sd	498463_sd	507202_sd	507696_sd	570755_sd	594368_sd	595704_sd	605322_sd	617776_sd	700717_sd	730817_sd	740266_sd	750152_sd	757199_sd	809653_sd	816067_sd	849660_sd	868231_sd	907786_sd	914247_sd	933124_sd	982009_sd	987523_sd	989176_sd	HD1_Lin-.1	HD2_Lin-.1	HD3_Lin-.1
KIAA1109_1312s	-0.829	-0.251	-0.329	1.073	0.021	-0.017	-0.003	0.696	0.004	-0.42	0.346	0.051	-0.37	NA	0.216	0.314	-0.166	-0.299	0.571	0.451	0.274	-0.519	0.205	-0.161	0.493	-0.206	0.056	0.046	-0.458	0.449	1.621	-0.893	0.172	0.428	-0.216	0.454	-0.022	0.444	-0.024	0.617	0.663	-0.238	0.047	-0.262	0.019	0.679	1.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_1682s	-0.466	NA	0.263	0.263	-0.03	-0.375	NA	0.289	0.03	NA	NA	NA	NA	0.644	-0.218	0.091	NA	NA	-0.508	0.125	-0.357	NA	NA	0.169	NA	-0.15	0.016	-0.709	NA	0.492	0.658	NA	-0.012	-0.306	NA	0.045	NA	NA	NA	0.714	0.65	0.94	0.047	-0.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_1805s	NA	NA	NA	0.208	NA	NA	NA	NA	0.117	NA	NA	NA	NA	NA	NA	-0.266	NA	NA	NA	0.365	NA	NA	NA	NA	NA	NA	NA	-0.474	NA	NA	NA	NA	0.107	NA	NA	-0.628	NA	NA	NA	0.093	NA	NA	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_1808s	NA	NA	NA	0.208	NA	NA	NA	NA	0.117	NA	NA	NA	NA	NA	NA	-0.266	NA	NA	NA	0.365	NA	NA	NA	NA	NA	NA	NA	-0.474	NA	NA	NA	NA	0.107	NA	NA	-0.628	NA	NA	NA	0.093	NA	NA	0.494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_2247s	-0.174	NA	-0.389	NA	NA	-0.833	-0.469	NA	NA	NA	0.214	-1.14	NA	NA	NA	NA	NA	-0.64	NA	NA	NA	NA	0.159	-0.209	0.863	-0.198	-0.214	NA	NA	1.468	NA	NA	NA	NA	NA	NA	-0.269	NA	-0.691	NA	NA	1.102	NA	-0.28	0.023	1.074	0.173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_2603s	NA	NA	NA	NA	-0.218	NA	NA	0.172	NA	NA	NA	NA	NA	0.302	-0.081	NA	NA	NA	-0.019	NA	-0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	-0.334	NA	NA	NA	NA	NA	NA	0.493	NA	NA	NA	0.499	0.811	1.027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_2628s	NA	NA	-0.306	NA	NA	0.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.166	NA	-0.566	NA	NA	NA	-0.307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.155	NA	-0.829	0.331	0.798	1.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_3781s	0.626	-0.226	-0.624	0.335	-0.731	-0.05	-0.172	0.331	0.452	-0.863	0.322	-0.896	-0.977	1.075	0.082	-0.207	-0.112	-0.237	-0.847	0.133	-0.591	-0.764	0.536	-0.006	-0.45	-0.012	0.122	0.092	-0.086	0.548	0.895	-0.071	-0.188	0.396	0.689	0.699	-0.344	-0.699	0.126	0.412	0.073	0.62	-0.166	-0.671	0.022	0.732	1.874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KIAA1109_3835s	-0.883	0.267	-0.738	0.897	0.152	-0.303	0.3	0.284	0.483	-0.311	0.352	-0.51	-0.271	0.307	-0.336	0.189	-0.138	0.493	0.085	-0.551	-0.212	-0.75	-0.149	-0.034	-0.171	-0.154	0.007	-0.394	0.37	0.96	0.235	-0.543	0.013	-0.142	-0.086	0.198	0.262	0.064	0.016	0.422	0.623	-0.126	-1.185	0.134	0.772	1.054	0.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
